にたえない/たえない 【に堪えない/堪えない】,"接续Vる／N＋に堪えない
意思∼することに耐えられない  不忍......；难以......非常；极为......
功能场景用于表达的场景
例句
①事故現場はまったく見るに堪えないありさまだった。/事故现场惨不忍睹。
②あの人の話はいつも人の悪口ばかりで、聞くに堪えない。/那个人老讲别人坏话，不堪入耳。
③若い女性が電車の中で化粧をしているのは正視に堪えない光景だ。/简直不忍直视年轻女性在电车中化妆。
解析
１）「不快感があって、見たり聞いたりすることに耐えられない」という意味を表す。
２）「見る・聞く」などの限られた動詞にしかつかない。１）“带着一种不愉快的心情，忍受不了见到的、听到的事”之意。
２）只能用于接「見る・聞く」等为数不多的几个动词。
注意
常用「見る」、「聞く」等词。
",N2
にちがいない/ちがいない 【に違いない/違いない】,"接续イA普通形/V＋に違いない/ナＡ／N＋に違いない
意思きっと∼と思う  一定是～
功能场景用于表达的场景
例句
①リンさんは旅行にでも行っているに違いない。何度電話しても出ない。/小林一定是去旅行了，打了好几次电话也不接。
②彼は何も言わなかったが、表情から見て、本当のことを知っていたに違いない。/他虽然什么也没说，但是从表情来看，一定是知道真相。
③課のみんなが知らないということは、田中さんがちゃんと報告しなかったに違いない。/科里的人不知道的事情，田中一定不好好报告。
④中国人に違いない。/一定是中国人。
⑤彼は知っているに違いない。/他一定知道。
解析
１）「きっと∼と思う」という話者の確信を述べる推量の表現。「たぶん∼だろう」より確信の程度が強い。
２）その確信を特に強調するとき以外に使うと不自然になる。
３）「にそういない」より口語的。
１）意为“觉得一定是～”表示说话人的推测，但说话人对自己，所陈述的内容十分确信。比「たぶん∼だろう」确信程度高。
２）如果在除了特别想要强调那种确信的情况以外而使用本句型会使句子变得很不自然。
３）比「にそういない」更口语化。
注意
表示说话人根据事实做出非常肯定的判断。与「～に相違ない」相同。
",N2
について（は/の/も）,"接续Ｎ＋について（は/の/も）
意思∼のことを  关于
功能场景用于表达的场景
例句
①この町の歴史について調べています。/正在调查关于这座城镇的历史。
②あの人についてわたしは何も知らない。/关于那个人我一无所知。
③今日は日本文化史について話します。/今天关于日本文化展开讨论。
④（テレビの討論会番組で）今夜は国の教育制度について考えてみましょう。/今晚我们来讨论一下关于教育制度的问题吧。
⑤そのことについては全面的に賛成はできない。/关于那件事不能全部赞成。
解析
話す・聞く・考える・書く・調べるなどの行為で、扱う対象を言うときに使う。用于表示说、听、思考、写、调查等行为所涉及到的对象。
注意
「～についての」后续名词做定语使用。「～について」类似于「～に関して」，但是「～について」用于叙述所接续名词本身的内容，更口语化。
易混淆语法辨析
にたいして/にたいする/にたいしての/について（は/の/も）/にとって（の/は/も）/辨析：
①接续相同，「〜に対して」、「〜について」以及「〜にとって」前面接续「名词」。
②意思不同
「〜に対して」表示动作针对的对象，意思是“对……”;或表示前后所叙述的内容相反的两方面,意思是“与……相反/相对的是……”。
「〜について」用于叙述所接续名词本身的内容，即表示就某方面的问题展开或进行某动作。意思是“关于……”。
「〜にとって」表示「〜の立場’視点に立って言えば」，即表示站在某立场来说，后项通常出现表示评价的语句。意思是“对……来说;对……而言”。
【例句】
△彼は子どもに対して厳しい。/他对孩子很严厉。
△母親はあの子にとても厳しいのに対して、父親は甘い。/那孩子的母亲对他很严厉，但他父亲却很宽松。
△進学について先生と相談します。/和老师商量有关升学的事。
△お正月は子どもにとって楽しいことです。/新年对孩子来说是件愉快的事情。
",N2
につき/つき,"接续Ｎ＋につき
意思∼のため  由于
功能场景用于表达的场景
例句
①（店の張り紙）店内改装中につき、しばらく休業いたします。/店内装修中，暂停营业。
②（事務所の張り紙）本日は祭日につき、休業。/今天过节，停止营业。
③（郵便局からの通知）この手紙は料金不足につき、返送されました。/这封信由于费用不足，被打回。
解析
理由を言うときに使う。お知らせ・掲示・張り紙などの通知や改まった手紙文の決まった言い方。用于陈述理由，是通知、公告、海报等文体或正式的书信文体的固定用语。
注意
是很郑重的表示原因的用法。常用于通知、告示、书信等。
",N2
につけ（ては/ても）,"接续Ｖ辞书形＋につけ（ては/ても）
意思∼に関連していつも  每当...就...；每逢...。
功能场景用于表达的场景
例句
①あの人の心配そうな顔を見るにつけ、わたしは子どものころの自分を思い出す。/每当看见那个人担心的样子就会想起小时候的自己。
②彼の生活ぶりを聞くにつけて、家庭教育の大切さを感じる。/每当听见他如今的生活状态，就深刻感受到家庭教育的重要性。
解析
１）｢たまたま同じ状況にあるとき、いつもある気持ちになってそうする」ことを表す。後の文には話者の心情を表す文が来ることが多い。
２）「見る・聞く・考える」などの動詞や｢何か何事」・などの言葉と結びついて慣用的に使われる。１）意为“偶尔处在同一情况下时，总是会带着某种心情去做一件事”后半句多出现表示说话人心情的词句。２）常和「見る・聞く・考える」等动词以及「何か・何事」等词语搭配成惯用用法。
注意
常与「見る/聞く/考える/」等动词搭配使用，后项一般是表示感情或思考等的内容。有「何かにつけ（动不动，每当有什么契机）」、「何事につけても（无论什么场合）」、「それにつけても（总之；真是）」这样的惯用表达。
易混淆语法辨析
たび（に）/につけ（ては/ても）/辨析：
相同点：都可以表示“每当……”。
不同点：①接续不同「〜たびに」：前面接「動辞書形/名一の」。「〜につけ」：前面接「動辞書形」
②用法不同「〜につけ」：还可以表示两个叠用,表示“不论……还是……都……”。
【例句】
△帰省するたびに、親戚のあいさつ回りに行く。/每次回老家，都去亲戚家打招呼。
△貧困や病気で苦しんでいる子どもたちを見るにつけ、なんとかしてあげたいと思う。/每当看到那些苦于贫穷和疾病的孩子们，就想为他们做点什么。
",N2
につれて/つれ 【に連れて/連れ】,"接续Vる＋につれて/つれ
意思∼すると、だんだん  随着～，逐渐…
功能场景用于表达的场景
例句
①時間がたつにつれてあのときのことを忘れてしまうから、今のうちに書いておこう。/随着时间的流逝会忘记很多曾经的事情，趁着现在把它记录下来吧。
②日本語が上手になるにつれて、友達が増え、日本での生活が楽しくなってきた。/随着日语水平的提高，朋友变多了，在日本的生活也变得快乐起来了。
③温度が上がるにつれて、水の分子の動きが活発になってくる。/随着温度的上升，水分子的运动也变得活跃起来。
④調査が進むにつれ、震災の被害のひどさが明らかになってきた。/随着调查的推进，逐渐弄清了地震受灾的严重程度。
解析
１）「∼につれて、…」の形で、「∼の程度が変化すると、そのことが理由となって、…の程度も変化する」という表現。
２）「∼」にも「…」にも変化を表す言葉が来る。◆×20歳になるにつれて、将来の志望を決めた。→○20歳に近づくにつれて、将来の志望がはっきりしてきた。
３）「…」には話者の意向を表す文（例「つもり」）や働きかけのある文（例「Vましょう」）は使わない。１）采用「∼につれて、…」的形式，表示“～的程度发生变化的话，以此为理由，…的程度也跟着变化”。
２）「∼」处和「…」处都使用表示变化的词语。
３）「…」处不能使用表示说话人的意向（如「つもり」）或指使某人做某事（如「Ｖましょう」）的句子。
注意
表示随着前项发生变化，后项也相应地发生变化。其中「～につれ」多用于书面语。
",N2
あまり 【余り】,"接续普通形（ナAな／Nの）（肯定形だけ）＋あまり
意思∼すぎるので、∼すぎるために  过于
功能场景用于表达的场景
例句
①今のオリンピックは勝ち負けを気にするあまり、スポーツマンシップという大切なものをなくしているのではないか。/现在的奥运会过于在乎胜负而丢失了重要的奥林匹克精神。
②試験の問題は易しかったのに、考えすぎたあまり、間違えてしまった。/考试题明明很简单，但由于想太多做错了。
③合格の知らせを聞いて、彼女はうれしさのあまり泣き出した。/听到合格的消息，她喜极而泣。
④夫が突然の事故で亡くなった。彼女は悲しみのあまり心の病になってしまった。/丈夫在突发事故中身亡，她由于过度悲伤得了心病。
⑤Ｋ市は開発を優先するあまり、市民の生活の安全を軽視しているのではないか。/K市由于过于考虑优先开发，而忽略了市民的生活安全。
解析
「∼あまり」の形で、「∼の程度が極端なので、普通でない状態やよくない結果になる」と言いたいときの表現。③④のように「∼」には感情を表す言葉が来ることが多い。以「∼あまり」的形式，表达“由于～部分达到了十分极端的程度，从而导致了一种不一般的结果或者很坏的结果”之意。如例句③、④所示，～部分常常使用表达感情的词语。
注意
常与表示状态或感情的词一起使用，如「忙しさ/驚き/嬉しさ/喜び/悲しみ/感激/心配」等。
",N2
にとって（の/は/も）,"接续Ｎ＋にとって（の/は/も）
意思∼の立場から考えると  对于～来说
功能场景用于表达的场景
例句
①現代人にとって、ごみをどう処理するかは大きな問題です。/对于现代人来说，如何处理垃圾已经成为重大课题。
②これは普通の絵かもしれないが、わたしにとっては大切な思い出のものだ。/这也许是一幅很普通的画，但是对于我来说有很重要的回忆。
③石油は現代の工業にとってなくてはならない原料である。/石油对于现代的工业来说是必不可少的原料。
④うちの家族にとって、この犬はもうペット以上の存在なのです。/对于我们家人来说，这只狗已经是宠物以上的存在了。
⑤私にとって何よりうれしいことだ。/对于我来说快乐最重要。
⑥子供にとっては難しすぎる。/对于孩子来说过于难了。
解析
１）主として人物を表す名詞につながり、いろいろな考えや感じ方がある中で、その人の立場で考えるとどうであるか、その人にはどう感じられるかを言いたいときに使う。 
２）後には評価・価値判断を表す文（主に形容詞文）が続くことが多い。１）一般接在表人的名词之后，在各种想法、感受中，如果站在那个人的立场上考虑的话会是怎样，该人会有什么样的感受，在想要表达这样的意义时使用本句型。　
２）后面多接表示评价、价值判断的句子（多为形容词句）。
注意
1.表示判断事物的立场。前接表示人或组织的名词，表示从这个立场出发，从这点考虑的意思。
2.「～にとって（は/も）」中的「は」、「も」作为副助词加强语气；「～にとっての」后续名词做定语使用。后项多为表示评价的形容词，如「大切だ/重要だ/難しい/嬉しい」等。
易混淆语法辨析
にたいして/にたいする/にたいしての/について（は/の/も）/にとって（の/は/も）/辨析：
①接续相同，「〜に対して」、「〜について」以及「〜にとって」前面接续「名词」。
②意思不同
「〜に対して」表示动作针对的对象，意思是“对……”;或表示前后所叙述的内容相反的两方面,意思是“与……相反/相对的是……”。
「〜について」用于叙述所接续名词本身的内容，即表示就某方面的问题展开或进行某动作。意思是“关于……”。
「〜にとって」表示「〜の立場’視点に立って言えば」，即表示站在某立场来说，后项通常出现表示评价的语句。意思是“对……来说;对……而言”。
【例句】
△彼は子どもに対して厳しい。/他对孩子很严厉。
△母親はあの子にとても厳しいのに対して、父親は甘い。/那孩子的母亲对他很严厉，但他父亲却很宽松。
△進学について先生と相談します。/和老师商量有关升学的事。
△お正月は子どもにとって楽しいことです。/新年对孩子来说是件愉快的事情。
",N2
にともなう/ともない/ともなって 【に伴う/伴って/伴い】,"接续V辞书形／N＋に伴う/伴って/伴い
意思∼すると、それに応じてだんだん  随着～逐渐…
功能场景用于表达的场景
例句
①彼は成長するに伴って、だんだん無口になってきた。/随着他的成长，渐渐变得沉默寡言起来了。
②病気の回復に伴って、働く時間を少しずつ延ばしていくつもりだ。/随着并且的反复，打算一点点延长劳动的时间。
③社会の情報化に伴い、数学的な考え方が重要性を増してきた。/随着社会的情报化，数学式思考方式的重要性增加起来了。
解析
１）「∼に伴って…」の形で、「∼が変化すると、それに応じて…も変化する」という表現。
２）「∼」にも「…」にも変化を表す言葉が来る。１）采用「∼に伴って、…」的形式，意为“～变化了的话，与之相应，…也发生变化”。
２）「∼」处和「…」处都使用表示变化的词语。
注意
表示前后的变化关系。在前项变化的牵动下，后项也随着变化，而且这种变化往往不是小的变化，而是大规模的变化。「にともない」比「にともなって」的书面语语气更加强烈。
",N2
あまりの∼に 【余りの∼に】,"接续あまりの＋Nに
意思∼すぎるので  由于太…才…
功能场景用于表达的场景
例句
①今年の夏はあまりの暑さに食欲もなくなってしまった。/今年夏天过于热，变得没有食欲了。
②今のわたしの仕事はきつい。あまりの大変さに時々会社を辞めたくなる。/现在我的工作很累人，有时由于过度费力都想辞职。
③父はデジタルカメラの講習を受けに行ったが、あまりの難しさにびっくりしたようだ。/父亲去听了数码相机的课程，由于太难他好像被惊到了。
④冬山の山頂では、あまりの寒さに吐く息も凍るほどだった。/冬天的山顶太冷了，吐出的气息似乎都要被冻住了。
解析
１）「∼の程度が極端なので」という意味。それが原因で普通ではない結果になる、と言うときの表現。
２）例文のように、「∼」は「形容詞の語幹＋さ」が多い。１）“～达到了一种极端的程度”，并且由于达到了这种极端的程度，导致了不同寻常的结果出现”。　
２）如例句所示，～多是以“イ形容词词干＋さ”构成的名词。
",N2
にはんして/はんする/はんし/はんした 【に反して/反する/反し/反した】,"接续N＋に反して/反する/反し/反した　/　NにはんするN
意思∼とは反対に  与～相反
功能场景用于表达的场景
例句
①予想に反して試験はとても易しかったです。/与预想的相反，考试非常简单。
②親の期待に反し、結局、彼は高校さえ卒業しなかった。/和父母的期待相反，她甚至连高中都没毕业。
③今回の選挙は、多くの人の予想に反する結果に終わった。/这次的选举，和大家的预想的相悖而告终。
④期待に反する結果。/于期待相反的结果。
解析
１）「Nに反して」の形で、Nには、予想・期待・命令・意図などの言葉が来ることが多い。結果はそれらとは異なると言いたいときに使う。 
２）より口語的な言い方として、「とは違って・とははんたいに」などに言い換えることができる。
３）後に名詞が来るときは③のように「に反するN」という形になる。１）采用「Ｎに反して」的形式，Ｎ处多使用表示预想、期待、命令、意图等义的词语，在想要表达结果与这些相反之意时使用本句型。　
２）可以和「とは違って・とは反対に」等更为口语化的表达方式互换使用。　
３）后面出现名词时，如例句③，变为「に反するＮ」的形式。
注意
 经常接「期待/予想/予測/命令/意志」等词，表示结果与此相反的意思。「に反し」比「に反して」书面语语气更加强烈。
易混淆语法辨析
にひきかえ/ひきかえ/にひきかえて/にはんして/はんする/はんし/はんした/辨析： 
①接续相同.都接_名」。
②意思相近「〜こひきかえ.表示与前项相反，意思是“与……截然不同”、“与……相反”。「〜にはんして」表示违背、违反前项，意思是“违反了……”、“违背了……”、“与……不同
③用法不㈣「〜;こひきかえ」的前项和后项多是対照性的词，如「姉/妹」、「去年/今年」等。「〜にはんして」的前项多是「予想」、「規則」、「ルール」、「期待」等。
【例句】
△無口な兄にひきかえ、弟のほうがおしゃべりだ。/与沉默寡言的哥哥相反，弟弟话比较多。
△皆の予想に反して、その有名な選手は引退した。/与大家的预想不同的是，那位有名的选手退役了。
",N2
にほかならない/ほかならない,"接续Ｎ/ナA词干+である＋にほかならない/V普通形/ナ普通形＋にほかならない
意思∼だ／∼以外のものではない  不是别的，而是～
功能场景用于表达的场景
例句
①文化とは国民の日々の暮らし方にほかならない。/所谓的文化正是国民每天生活的方式。
②山川さんが東京で暮らすようになってもふるさとの方言を話し続けたのは、ふるさとへの深い愛着の表れにほかならない。/山川虽然在京东生活，但还是坚持讲方言，这无外乎是对家乡深爱的表现。
③彼が厳しい態度を示すのは、子どもの将来のことを心配するからにほかならない。/他之所以态度严厉，正是因为担心孩子的将来。
④試合に勝つために必要なのは、曰々の努力にほかならない。/要想取得比赛的胜利，日复一日的努力是必不可少的。
⑤日本語を勉強するのは、日本語先生になりたいからにほかならない。/学习日语就是为了当日语老师。
解析
「絶対に∼だ・∼以外のものではない」と断定したいときの言い方。評論文などに使われる書き言葉。在断言“绝对是…,绝不是～以外的任何事物”时使用本句型。通常出现在评论性的文章中，为书面语。
注意
强调“除此之外，没有其他”。「～にほかならない」相当于「～だ」。
",N2
